id,hour,click,banner_pos,site_id,site_domain,site_category,app_id,app_domain,app_category,device_id,device_ip,device_model,device_type,device_conn_type,C1,C14,C15,C16,C17,C18,C19,C20,C21,character_id,conversation_turn,session_msg_count
4061220406130705391,14102912,0,1,57ef2c87,bd6d812f,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,5979de5d,3c53a1a6,1,0,1005,19772,320,50,2227,0,935,100081,48,406ecd6281,4,6
4219373832299846938,14102912,0,0,686546d3,9d54950b,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,eb35043d,13472f46,1,0,1005,23691,320,50,2713,3,169,100241,91,d7adea53ee,3,24
4546384586795912744,14102912,0,0,2a68aa20,9b851bd8,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,771fb47b,76dc4769,1,0,1005,20215,320,50,2316,0,167,100081,16,4f22b87cba,1,7
4826883627324619027,14102912,1,1,85f751fd,c4e18dd6,50e219e0,03a08c3f,7801e8d9,0f2161f8,d182e8da,6b11a7fb,f07e20f8,4,3,1010,15704,320,50,1722,0,35,100084,79,ccef851cf5,2,2
5286931023296003348,14102912,0,1,85f751fd,c4e18dd6,50e219e0,03a08c3f,7801e8d9,0f2161f8,355fefd9,3763baad,f07e20f8,4,3,1010,15706,320,50,1722,0,35,100083,79,0c37d1c3c4,5,6
6211158091402097322,14102912,1,0,801dfefb,9b421927,75fa27f6,ecad2386,7801e8d9,07d7df22,a99f214a,6618f17f,56e6ab1d,1,0,1005,15703,320,50,1722,0,35,-1,79,d401d3da91,6,12
6359829610771570342,14102912,1,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,f57cd501,be6db1d7,1,0,1005,17014,320,50,1872,3,39,-1,23,250c384661,2,19
6651095243019925457,14102912,0,0,9e8cf15d,0d3cb7be,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,eee941fd,1ccc7835,1,0,1005,23561,320,50,2691,0,419,100083,212,e22e03359f,6,6
8745683764459268721,14102912,0,1,85f751fd,c4e18dd6,50e219e0,42dcacf7,7801e8d9,cef3e649,434cdaa1,52d70aca,f07e20f8,4,0,1010,22738,320,50,2636,0,303,100111,70,de8cb92e5c,17,32
9458410511261017938,14102912,0,0,85f751fd,c4e18dd6,50e219e0,d44c074c,ae637522,cef3e649,a99f214a,f094cdf6,0bcabeaf,1,3,1005,23742,320,50,2721,1,175,100189,71,a1b3d25045,6,7
956788812868436421,14102912,0,1,57ef2c87,bd6d812f,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,c8337f9b,d7fe30a4,1,0,1005,19771,320,50,2227,0,935,100081,48,403fafa20f,6,6
9721795846104485466,14102912,0,0,85f751fd,c4e18dd6,50e219e0,3bfa19cb,2347f47a,0f2161f8,6f2c3d69,6d3dcddb,4ceb2e0b,1,0,1005,23814,320,50,2727,1,35,100076,251,7fe7f1f953,1,1
9765882267613736432,14102912,0,0,12fb4121,6b59f079,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,8a014cbb,84ebbcd4,1,0,1005,23562,320,50,2691,0,419,-1,212,0facb6c819,1,2
9952496917236969963,14102912,1,0,85f751fd,c4e18dd6,50e219e0,03528b27,2347f47a,8ded1f7a,1ee9c11b,2e2d3c54,76dc4769,1,0,1005,16688,320,50,1873,3,39,-1,23,f437171806,3,4
10278630135858928140,14102913,1,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,b965c455,fa61e8fe,1,0,1005,4687,320,50,423,2,39,100148,32,b33fc08397,1,3
10315553682186227179,14102913,0,1,57ef2c87,bd6d812f,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,ccf4e532,5ec45883,1,0,1005,17893,320,50,2039,2,39,100077,32,319fbee763,5,8
11917033976112986894,14102913,0,0,9a28a858,64778742,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,57cd4006,5db079b5,1,2,1005,23468,300,250,2691,0,419,-1,212,c209e30e9f,3,3
1236621411344242567,14102913,0,1,85f751fd,c4e18dd6,50e219e0,03a08c3f,7801e8d9,0f2161f8,103126df,bac47459,375c3d47,4,2,1010,23551,320,50,2698,0,163,-1,212,5c4189ce81,24,36
1398915335166174529,14102913,1,1,57fe1b20,5b626596,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,a4d1a2a0,76dc4769,1,0,1005,19950,320,50,1800,3,167,-1,23,7d8cdc3a46,1,19
14333633189810536775,14102913,0,1,57ef2c87,bd6d812f,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,4493d199,6afc734f,1,0,1005,8330,320,50,761,3,175,100079,23,0cba1bbe3c,11,14
14473120162753428419,14102913,0,1,85f751fd,c4e18dd6,50e219e0,13684a79,2347f47a,0f2161f8,2339e25f,43c59871,44c701de,1,0,1005,23723,320,50,2716,3,43,-1,23,53d41859c2,2,3
15178530180265292339,14102913,0,1,5b4d2eda,16a36ef3,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,e464e03f,76dc4769,1,0,1005,8330,320,50,761,3,175,100077,23,79ae6784bd,1,3
15339725115064308347,14102913,0,1,5b4d2eda,16a36ef3,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,8aac325f,0eb711ec,1,0,1005,8330,320,50,761,3,175,-1,23,30c69580ac,3,16
1601877365580748505,14102913,0,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,3e44a49a,1f0bc64f,1,0,1005,17014,320,50,1872,3,39,-1,23,4ac0eb2207,18,39
16063501036604657797,14102913,0,0,85f751fd,c4e18dd6,50e219e0,090d3a47,0654b444,0f2161f8,a99f214a,9547e993,56f23684,1,2,1005,15699,320,50,1722,0,35,-1,79,a2adfd1858,11,11
16159135645478586278,14102913,0,0,85f751fd,c4e18dd6,50e219e0,92f5800b,ae637522,0f2161f8,a99f214a,d900191b,0bcabeaf,1,3,1005,21191,320,50,2424,1,175,100189,71,b1afac1de0,11,13
16369970000687461783,14102913,0,1,7dd19f44,9690165f,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,2181cc24,9efa421a,1,0,1005,19772,320,50,2227,0,935,100075,48,514869bec5,1,6
16398139858330867877,14102913,0,0,afc2e2de,4885402a,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,e8d44657,b78e6543,1,0,1005,23562,320,50,2691,0,419,100083,212,c114f6f749,1,1
16724568951246587558,14102913,0,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,5b02fa3d,b8353729,1,0,1005,17037,320,50,1934,2,39,-1,16,c64119c5ff,2,7
17083789620776105730,14102913,0,0,ee8b8550,f415c8a8,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,0b0b5902,5096d134,1,0,1005,23562,320,50,2691,0,419,-1,212,54147e4326,1,4
18252264036979739765,14102913,0,0,85f751fd,c4e18dd6,50e219e0,f9e3d7ec,ae637522,09481d60,a99f214a,bcc002f1,2b127119,1,2,1005,20288,728,90,2325,3,801,-1,42,69e844630d,13,17
3543284043852201645,14102913,0,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,7dc6c11a,5096d134,1,0,1005,15704,320,50,1722,0,35,100084,79,7e3dcae2bc,7,7
3840369073383530306,14102913,0,0,85f751fd,c4e18dd6,50e219e0,e2a1ca37,2347f47a,8ded1f7a,a99f214a,58c82c73,7abbbd5c,1,0,1005,17016,320,50,1873,3,39,-1,23,6d0447b50b,1,1
4086054494599113285,14102913,0,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,8c6fe5a9,d4897fef,1,0,1005,20633,320,50,2374,3,39,-1,23,2d95e5c9e9,16,42
497722803753726431,14102913,1,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,35f0a8a1,81b42528,1,0,1005,15699,320,50,1722,0,35,-1,79,c1a7955105,1,5
5428437433330630306,14102913,0,0,85f751fd,c4e18dd6,50e219e0,a37bf1e4,7801e8d9,07d7df22,e10bc929,d9227703,072c9f1e,0,0,1002,23552,320,50,2699,0,163,-1,212,fcaba241c0,5,49
5513948218212603333,14102913,0,0,85f751fd,c4e18dd6,50e219e0,92f5800b,ae637522,0f2161f8,a99f214a,3c626a9b,0bcabeaf,1,2,1005,21191,320,50,2424,1,175,100190,71,d83d3c808c,1,4
584250954951905921,14102913,0,1,85f751fd,c4e18dd6,50e219e0,617593f1,2347f47a,0f2161f8,a99f214a,35f83ef9,d25693ce,1,0,1005,15708,320,50,1722,0,35,-1,79,b40b61e0b0,3,5
6082401928652238171,14102913,0,0,85f751fd,c4e18dd6,50e219e0,92f5800b,ae637522,0f2161f8,a99f214a,8d9762df,e1eae715,1,3,1005,21189,320,50,2424,1,175,100190,71,4dd543f575,27,27
6860452553557204550,14102913,0,0,b99a2c43,cc962a1f,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,923ab8c5,d787e91b,1,0,1005,22606,320,50,2609,3,167,100200,23,b90ece4679,4,7
7418768382929365053,14102913,0,0,0aab7161,660aeadc,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,34c550b3,277e7b8c,1,0,1005,15701,320,50,1722,0,35,100084,79,667ba1450b,2,6
7800870810149628454,14102913,0,1,57ef2c87,bd6d812f,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,4784a96c,8db09f1c,1,0,1005,17894,320,50,2039,2,39,100077,32,5beb805c79,3,4
8255914211226776273,14102913,0,1,7dd19f44,9690165f,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,c47f9ffb,1f0bc64f,1,0,1005,19772,320,50,2227,0,935,-1,48,e0451da526,8,8
9929951016909906199,14102913,0,0,85f751fd,c4e18dd6,50e219e0,e71aba61,2347f47a,0f2161f8,a99f214a,00bc7ef3,5096d134,1,0,1005,15706,320,50,1722,0,35,100083,79,7fe6fcbc6b,11,12
10634301488390197372,14102914,0,0,85f751fd,c4e18dd6,50e219e0,e2a1ca37,2347f47a,8ded1f7a,a99f214a,9668db68,158e4944,1,0,1005,17016,320,50,1873,3,39,100059,23,2d4568efed,6,7
12314765617215765039,14102914,0,0,85f751fd,c4e18dd6,50e219e0,47d43909,7801e8d9,0f2161f8,0d7fab40,e9ae8ca2,fce66524,1,0,1005,23654,300,50,2710,3,35,-1,23,df54eddfcf,1,2
12747132246408998951,14102914,0,0,f84e52b6,d7e2f29b,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,816f42bb,ad0177e7,1,0,1005,20635,300,250,2374,3,39,-1,23,98231771c9,2,14
13287953938232655793,14102914,1,0,85f751fd,c4e18dd6,50e219e0,febd1138,82e27996,0f2161f8,a99f214a,878fae3b,99e427c9,1,0,1005,21611,320,50,2480,3,297,100111,61,e2e2aa8e6a,2,2
14416195271763536962,14102914,0,0,85f751fd,c4e18dd6,50e219e0,53de0284,d9b5648e,0f2161f8,a99f214a,4a042d45,b4b19c97,1,0,1005,21611,320,50,2480,3,297,100111,61,eba1dd3a53,1,2
14999705334391799951,14102914,0,0,cc1b7a47,cdeab094,50e219e0,ecad2386,7801e8d9,07d7df22,8833e7ac,845e6a41,021b641d,0,0,1002,17566,320,50,479,3,39,-1,23,b9e31efbab,18,39
15285306105355822512,14102914,0,1,e8f79e60,c4342784,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,67fe0523,dc3b2970,1,0,1005,20251,320,50,2323,0,687,100081,48,65571f0913,4,4
15869655603783419921,14102914,0,0,85f751fd,c4e18dd6,50e219e0,de05bda4,7801e8d9,0f2161f8,a99f214a,fd5f27be,24f6b932,1,0,1005,23722,320,50,2716,3,43,100248,23,18b763af8a,2,3
16099439637608118877,14102914,0,1,856e6d3f,58a89a43,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,3caff920,8a4875bd,1,0,1005,15708,320,50,1722,0,35,-1,79,f7c487c11f,4,4
16161421812914970481,14102914,0,0,85f751fd,c4e18dd6,50e219e0,92f5800b,ae637522,0f2161f8,a99f214a,f51ef106,981edffc,1,3,1005,21191,320,50,2424,1,175,100193,71,bcd56cce66,7,19
16472431961217603693,14102914,0,0,85f751fd,c4e18dd6,50e219e0,92f5800b,ae637522,0f2161f8,a99f214a,d9d210c3,0bcabeaf,1,0,1005,21189,320,50,2424,1,175,100193,71,4a32461c15,20,20
17429694268565686628,14102914,0,0,85f751fd,c4e18dd6,50e219e0,442cfede,2347f47a,cef3e649,1992bfa7,d424138b,fda40691,1,2,1005,18496,320,50,2104,3,1831,-1,171,b90ece4679,1,12
17625134019235725794,14102914,0,1,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,0e705e46,711ee120,1,0,1005,17614,320,50,1993,2,1063,100084,33,11216ab2db,12,21
18403299770260793603,14102914,0,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,6d8c5b93,711ee120,1,0,1005,15703,320,50,1722,0,35,100083,79,21cdda9125,9,49
2382283429485898380,14102914,0,1,85f751fd,c4e18dd6,50e219e0,2e402503,7801e8d9,0f2161f8,683b5d19,033e44c8,92c020b0,4,0,1010,23823,320,50,2728,0,290,-1,42,9d5faed2ed,3,6
2609232938585986780,14102914,0,0,85f751fd,c4e18dd6,50e219e0,92f5800b,ae637522,0f2161f8,a99f214a,20a9a2c1,981edffc,1,3,1005,21191,320,50,2424,1,175,100192,71,966f4a2609,3,3
2623469420916056064,14102914,0,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,47d274b9,44801bc1,1,0,1005,15705,320,50,1722,0,35,100084,79,fdfe2c3684,9,9
3561177445877345281,14102914,1,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,11d0256d,597f7364,1,0,1005,23726,320,50,2717,2,47,-1,23,a2e20cf5de,7,7
388757025561304956,14102914,0,0,85f751fd,c4e18dd6,50e219e0,92f5800b,ae637522,0f2161f8,a99f214a,9953f7fd,e1eae715,1,3,1005,21191,320,50,2424,1,175,100189,71,0e89b9fa24,7,7
414096622733334875,14102914,0,0,df7971d4,08facbad,50e219e0,ecad2386,7801e8d9,07d7df22,f957fe1a,8a47340d,0dbcc560,0,0,1002,22702,300,50,2624,0,35,-1,221,11d8b06da2,21,27
4321097262659862377,14102914,0,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,ccddb7ac,fce66524,1,0,1005,22815,320,50,2647,2,35,100148,23,09958dd4d5,4,5
6291985396382147891,14102914,0,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,b9aa478b,1f0bc64f,1,0,1005,17264,320,50,1872,3,39,-1,23,7c95b5ba10,1,1
6441229669259464716,14102914,0,0,85f751fd,c4e18dd6,50e219e0,febd1138,82e27996,0f2161f8,a99f214a,0e52fad9,aad45b01,1,0,1005,21611,320,50,2480,3,297,100111,61,c6c2b91b70,2,5
6750371725744141829,14102914,1,0,fcf494bd,443e7920,50e219e0,ecad2386,7801e8d9,07d7df22,7353f810,b7320ad3,e96b49d6,0,0,1002,22701,320,50,2624,0,35,-1,221,f9b13b6dee,1,6
6812683968631400042,14102914,0,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,1f972fdc,8a4875bd,1,0,1005,15704,320,50,1722,0,35,-1,79,bcd07f42ff,1,1
8472981148038289266,14102914,0,1,85f751fd,c4e18dd6,50e219e0,1dc72b4d,2347f47a,0f2161f8,a1d8a39b,3efecc7c,84ebbcd4,1,0,1005,23658,300,50,2710,3,35,-1,23,44ed046bad,18,20
926248417337122173,14102914,0,0,85f751fd,c4e18dd6,50e219e0,f1f93810,2347f47a,0f2161f8,a99f214a,8cce4f0d,6e71128d,1,0,1005,23722,320,50,2716,3,43,-1,23,9c57d5f57d,16,19
9370240235287388607,14102914,0,1,85f751fd,c4e18dd6,50e219e0,feb2dcdb,7801e8d9,75d80bbe,7cfe1d19,4e717e37,f07e20f8,4,0,1010,23820,320,50,2728,0,290,-1,42,4ddb48753a,7,13
10770616872991204234,14102915,0,0,85f751fd,c4e18dd6,50e219e0,f888bf4c,5b9c592b,0f2161f8,ca0c680d,47f497db,aa35da31,1,0,1005,18987,320,50,2158,3,291,100192,61,0494e7b7ce,10,11
11009824517761198482,14102915,0,1,57ef2c87,bd6d812f,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,a7eb7d08,b4c772f2,1,0,1005,17893,320,50,2039,2,39,100075,32,b177011e7e,2,4
11740860516731207987,14102915,0,0,85f751fd,c4e18dd6,50e219e0,644cb0b0,ae637522,8ded1f7a,a99f214a,2d6ec5cf,496515fa,1,0,1005,15840,320,50,1741,3,175,100112,100,39accbb4d3,24,28
11808092109626546246,14102915,0,0,9a977531,a434fa42,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,55874bde,ad6d46df,1,0,1005,19772,320,50,2227,0,935,100074,48,e2384add73,1,1
11950702832990671878,14102915,0,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,4d8d3273,ecb851b2,1,0,1005,4687,320,50,423,2,39,100148,32,782365fa28,3,3
12052027284521589432,14102915,1,0,85f751fd,c4e18dd6,50e219e0,a5184c22,b8d325c3,0f2161f8,a99f214a,5e373798,24f6b932,1,0,1005,23802,320,50,2689,2,35,100176,90,c52434cc9e,8,18
12056612341257860271,14102915,1,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,423d0d43,f8a3e150,be6db1d7,1,0,1005,18503,320,50,2104,3,1831,-1,171,a68b797149,2,4
12300367869317031827,14102915,0,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,57de62c3,b7c5bc1f,1,0,1005,15701,320,50,1722,0,35,100083,79,9a958e89a2,16,19
12402797940139163473,14102915,0,0,9e8cf15d,0d3cb7be,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,05862775,1f0bc64f,1,0,1005,23562,320,50,2691,0,419,100084,212,823f09fc9f,5,21
12430017642322991039,14102915,0,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,06bbc86c,8a4875bd,1,0,1005,15708,320,50,1722,0,35,-1,79,269d67e984,4,6
13059781531503098958,14102915,0,0,93eaba74,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,23d468ff,84ebbcd4,1,0,1005,17653,300,250,1994,2,39,-1,33,bf11fc0a08,1,6
13142057366880089846,14102915,0,1,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,be7092cb,24399af1,1,0,1005,17753,320,50,1993,2,1063,-1,33,c9de37300f,9,10
14445848484202876248,14102915,0,0,49a835d6,db7a8013,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,fbc081a7,744ae245,1,0,1005,20346,300,250,2331,2,39,-1,23,f775fd6018,5,6
15359411335784558792,14102915,0,0,640ff09f,aa93eabc,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,0d1df9a8,99ec2bcb,1,0,1005,17239,320,50,1973,3,39,-1,23,9936551bd4,7,26
16945486902221103685,14102915,0,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,7e111478,1f0bc64f,1,0,1005,15704,320,50,1722,0,35,100084,79,be67c638ed,3,8
18287633147034220970,14102915,0,0,d70360ea,39b3d1ff,50e219e0,ecad2386,7801e8d9,07d7df22,6db4a32f,5cb22f22,1da119e0,0,0,1002,23438,320,50,2684,2,1327,100188,52,0be1846ddc,1,3
3744985353080507650,14102915,1,1,ce3307ec,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,bd7006aa,5b799d60,1,0,1005,23626,320,50,2707,3,937,100156,61,3426acb851,7,7
6801470989276996704,14102915,0,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,87fba8d3,8a4875bd,1,0,1005,15701,320,50,1722,0,35,-1,79,a38e1c861a,3,13
7706534910811655068,14102915,0,1,ce3307ec,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,af9205f9,cad4c01d,1,0,1005,23626,320,50,2707,3,937,100156,61,564e830453,13,21
8471404661286932893,14102915,0,0,6c5b482c,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,75bb1b58,8571106b,1,0,1005,17654,300,250,1994,2,39,-1,33,a1f32cf10d,22,30
8520446554774459141,14102915,0,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,a99f214a,7a80f891,be6db1d7,1,0,1005,4687,320,50,423,2,39,100148,32,6154274606,2,8
8573595989651935206,14102915,0,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,c28d46eb,0989142d,1,0,1005,15702,320,50,1722,0,35,-1,79,e67f903112,1,19
9009763913876109306,14102915,0,0,85f751fd,c4e18dd6,50e219e0,c1d5c84d,2347f47a,0f2161f8,911794c9,24d7ab90,1d5bfd2d,1,2,1005,21611,320,50,2480,3,297,100111,61,302c5c6a47,3,5
9606697838140491135,14102915,0,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,50ade413,c91cf4fa,1,0,1005,17262,320,50,1872,3,39,-1,23,1018539c0d,1,1
10053644713662202940,14102916,1,0,85f751fd,c4e18dd6,50e219e0,03528b27,2347f47a,8ded1f7a,a99f214a,c7d28e0e,6332421a,1,0,1005,15703,320,50,1722,0,35,-1,79,a12f076438,4,5
10592249227177346633,14102916,0,0,d6137915,bb1ef334,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,8ea4b364,0eb711ec,1,0,1005,20213,320,50,2316,0,167,100075,16,82086e9183,2,16
10646609590348098634,14102916,1,0,93eaba74,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,07b7b634,fce66524,1,0,1005,20018,300,250,2286,3,39,100075,23,250c384661,6,7
10893416128585596424,14102916,0,0,85f751fd,c4e18dd6,50e219e0,92f5800b,ae637522,0f2161f8,a99f214a,686de8c0,4ffd3a7e,1,3,1005,21191,320,50,2424,1,175,100192,71,9732b1c5bf,1,19
10920484174911947701,14102916,0,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,3fb21df9,be74e6fe,1,0,1005,4687,320,50,423,2,39,100148,32,5b699a97cb,1,15
11454473976547702825,14102916,0,1,6d592c60,f930238e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,cf1b1dda,36b8f4c5,1,0,1005,19772,320,50,2227,0,935,100075,48,94d8e3d5ea,1,10
11863154844794374496,14102916,0,1,ce3307ec,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,6394f6f6,3bb1ddd7,1,0,1005,23626,320,50,2707,3,937,100156,61,4ddde3dee5,1,1
14390416801573969823,14102916,1,0,5b08c53b,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,694a8bc2,d787e91b,1,0,1005,19015,300,250,2162,2,39,100188,33,ade5b9c6a2,2,2
14515668180101124604,14102916,0,0,7d50a826,400fbb48,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,75e349bf,2203a096,1,0,1005,22850,320,50,2645,3,35,-1,23,dfcea2a88c,8,13
14599171271009165637,14102916,0,0,85f751fd,c4e18dd6,50e219e0,de97da65,33da2e74,0f2161f8,a99f214a,c41fe74f,f60c2fd3,1,0,1005,9248,320,50,768,3,175,100156,42,bcdea7c633,15,31
15069611900797594425,14102916,0,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,8546df25,1f0bc64f,1,0,1005,17264,320,50,1872,3,39,-1,23,8141228092,7,13
15427552399637382722,14102916,0,0,85f751fd,c4e18dd6,50e219e0,92f5800b,ae637522,0f2161f8,a99f214a,71c93712,2692a96a,1,3,1005,21191,320,50,2424,1,175,100189,71,02a87e2a8f,5,5
15860828672100614753,14102916,0,0,85f751fd,c4e18dd6,50e219e0,f0d41ff1,2347f47a,0f2161f8,a99f214a,cf5fb1cd,6d44e29a,1,0,1005,22221,320,50,2560,3,43,100181,61,ab5c57cc89,42,46
17173942734753901702,14102916,1,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,a99f214a,e317c64c,c9e27f06,1,0,1005,18595,320,50,2104,3,1831,-1,171,15058bbbb3,34,50
17964514876055696193,14102916,1,0,6f34dd1d,c4e18dd6,50e219e0,ecad2386,7801e8d9,07d7df22,9d71b0e1,04e2aeea,6f856677,0,0,1002,22702,300,50,2624,0,35,100081,221,df54eddfcf,2,2
18109198887756443563,14102916,0,0,85f751fd,c4e18dd6,50e219e0,bbcfa7a2,b9528b13,cef3e649,3e164baa,aa42be81,d25693ce,1,3,1005,15704,320,50,1722,0,35,-1,79,76fb8b3b96,1,1
18351120880846141147,14102916,1,0,85f751fd,c4e18dd6,50e219e0,54c5d545,2347f47a,0f2161f8,e3fb535b,d86211c0,6715887e,1,0,1005,20071,320,50,2291,3,35,-1,43,078d5aab54,6,18
2790064983737282421,14102916,0,0,85f751fd,c4e18dd6,50e219e0,8b89048f,2347f47a,cef3e649,bf1d0750,886abdd4,fa61e8fe,1,2,1005,20071,320,50,2291,3,35,-1,43,d7adea53ee,5,23
3079824304995511221,14102916,0,1,5b4d2eda,16a36ef3,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,a33e8b45,8a4875bd,1,0,1005,21893,320,50,2526,0,167,-1,221,efc58b6c14,15,16
3938682772879352071,14102916,0,1,85f751fd,c4e18dd6,50e219e0,fd5f799a,7801e8d9,cef3e649,3395c964,4319b638,f07e20f8,4,2,1010,11325,320,50,1174,3,47,-1,23,8874113c32,2,5
4272975518472834342,14102916,0,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,a99f214a,08bd3cbe,c9e27f06,1,0,1005,18574,320,50,2104,3,1831,-1,171,f31cde6184,1,1
4991603225221213579,14102916,0,0,85f751fd,c4e18dd6,50e219e0,92f5800b,ae637522,0f2161f8,a99f214a,c433a592,e1eae715,1,3,1005,21191,320,50,2424,1,175,100191,71,2de89a08b5,1,5
5903775002569331140,14102916,0,0,85f751fd,c4e18dd6,50e219e0,8fb44044,2347f47a,f95efa07,a99f214a,c16ca71c,4ea23a13,1,0,1005,15707,320,50,1722,0,35,-1,79,455ef69b96,11,18
727087433956708065,14102916,0,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,a99f214a,2cbbedc3,be74e6fe,1,0,1005,4687,320,50,423,2,39,100148,32,1125cdbe1a,6,12
8571958838044542947,14102916,0,1,5b4d2eda,16a36ef3,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,c1f1bf97,8a4875bd,1,0,1005,21893,320,50,2526,0,167,100075,221,ccb755cbf1,1,11
8695903826919207925,14102916,0,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,8a014cbb,81b42528,1,0,1005,23759,320,50,2724,0,35,-1,253,4dff5680ff,4,9
8734934092363484165,14102916,0,0,85f751fd,c4e18dd6,50e219e0,78572dd4,7801e8d9,07d7df22,8cf393d6,a8d0674d,0e88538f,0,0,1002,23553,300,50,2699,0,163,100103,212,c9993d43d1,3,5
9104290011344743251,14102916,1,0,38217daf,449497bc,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,30d40d44,ef337993,1,0,1005,20346,300,250,2331,2,39,-1,23,8416bd17f7,19,19
9612691175562908727,14102916,0,1,85f751fd,c4e18dd6,50e219e0,03a08c3f,7801e8d9,0f2161f8,98e366ec,24567c5e,517bef98,4,0,1010,23551,320,50,2698,0,163,100084,212,bb06745317,12,13
